"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"04/30/2026 12:00:00 AM","subway","198","Howard Beach-JFK Airport (A)","Queens","omny","OMNY - Other","2","0","40.660477","-73.8303","POINT (-73.8303 40.660477)"
"04/30/2026 12:00:00 AM","subway","289","Bedford-Nostrand Avs (G)","Brooklyn","omny","OMNY - Students","1","0","40.68963","-73.95352","POINT (-73.95352 40.68963)"
"04/30/2026 12:00:00 AM","subway","307","116 St-Columbia University (1)","Manhattan","omny","OMNY - Fair Fare","11","0","40.80772","-73.96411","POINT (-73.96411 40.80772)"
"04/30/2026 12:00:00 AM","subway","336","Hoyt St (2,3)","Brooklyn","omny","OMNY - Fair Fare","1","1","40.690544","-73.98506","POINT (-73.98506 40.690544)"
"04/30/2026 12:00:00 AM","subway","384","Burnside Av (4)","Bronx","omny","OMNY - Full Fare","17","0","40.853455","-73.907684","POINT (-73.907684 40.853455)"
"04/30/2026 12:00:00 AM","subway","440","116 St (2,3)","Manhattan","omny","OMNY - Full Fare","20","0","40.802097","-73.94962","POINT (-73.94962 40.802097)"
"04/30/2026 12:00:00 AM","subway","611","Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)","Manhattan","omny","OMNY - Fair Fare","92","1","40.755745","-73.98758","POINT (-73.98758 40.755745)"
"04/30/2026 12:00:00 AM","subway","615","62 St/New Utrecht Av (D,N)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.625656","-73.99663","POINT (-73.99663 40.625656)"
"04/30/2026 12:00:00 AM","subway","235","York St (F)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.701397","-73.98675","POINT (-73.98675 40.701397)"
"04/30/2026 12:00:00 AM","subway","264","Woodhaven Blvd (M,R)","Queens","omny","OMNY - Fair Fare","1","1","40.733105","-73.86923","POINT (-73.86923 40.733105)"
"04/30/2026 12:00:00 AM","subway","266","Elmhurst Av (M,R)","Queens","omny","OMNY - Seniors & Disability","4","0","40.742455","-73.88202","POINT (-73.88202 40.742455)"
"04/30/2026 12:00:00 AM","subway","278","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","metrocard","Metrocard - Other","9","0","40.70215","-73.80111","POINT (-73.80111 40.70215)"
"04/30/2026 12:00:00 AM","subway","304","145 St (1)","Manhattan","omny","OMNY - Fair Fare","1","1","40.82655","-73.95036","POINT (-73.95036 40.82655)"
"04/30/2026 12:00:00 AM","subway","350","Pennsylvania Av (3)","Brooklyn","omny","OMNY - Full Fare","4","0","40.664635","-73.8949","POINT (-73.8949 40.664635)"
"04/30/2026 12:00:00 AM","subway","355","Winthrop St (2,5)","Brooklyn","omny","OMNY - Other","1","0","40.65665","-73.9502","POINT (-73.9502 40.65665)"
"04/30/2026 12:00:00 AM","subway","442","Eastchester-Dyre Av (5)","Bronx","metrocard","Metrocard - Other","1","0","40.8883","-73.83083","POINT (-73.83083 40.8883)"
"04/30/2026 12:00:00 AM","subway","477","72 St (Q)","Manhattan","omny","OMNY - Students","4","0","40.7688","-73.95843","POINT (-73.95843 40.7688)"
"04/30/2026 12:00:00 AM","subway","5","36 Av (N,W)","Queens","omny","OMNY - Full Fare","9","0","40.756805","-73.92957","POINT (-73.92957 40.756805)"
"04/30/2026 12:00:00 AM","subway","76","Bay Pkwy (N)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"04/30/2026 12:00:00 AM","subway","153","125 St (A,C,B,D)","Manhattan","omny","OMNY - Other","16","0","40.811108","-73.95235","POINT (-73.95235 40.811108)"
"04/30/2026 12:00:00 AM","subway","167","W 4 St-Wash Sq (A,C,E,B,D,F,M)","Manhattan","omny","OMNY - Other","7","0","40.732338","-74.000496","POINT (-74.000496 40.732338)"
"04/30/2026 12:00:00 AM","subway","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","metrocard","Metrocard - Other","3","0","40.758663","-73.98133","POINT (-73.98133 40.758663)"
"04/30/2026 12:00:00 AM","subway","237","Carroll St (F,G)","Brooklyn","omny","OMNY - Full Fare","21","0","40.6803","-73.99505","POINT (-73.99505 40.6803)"
"04/30/2026 12:00:00 AM","subway","264","Woodhaven Blvd (M,R)","Queens","metrocard","Metrocard - Other","1","0","40.733105","-73.86923","POINT (-73.86923 40.733105)"
"04/30/2026 12:00:00 AM","subway","388","167 St (4)","Bronx","omny","OMNY - Full Fare","19","1","40.835537","-73.9214","POINT (-73.9214 40.835537)"
"04/30/2026 12:00:00 AM","subway","409","Spring St (6)","Manhattan","omny","OMNY - Seniors & Disability","3","0","40.7223","-73.99714","POINT (-73.99714 40.7223)"
"04/30/2026 12:00:00 AM","subway","421","Gun Hill Rd (2,5)","Bronx","omny","OMNY - Full Fare","15","3","40.87785","-73.86626","POINT (-73.86626 40.87785)"
"04/30/2026 12:00:00 AM","subway","602","14 St-Union Sq (4,5,6,L,N,Q,R,W)","Manhattan","omny","OMNY - Fair Fare","33","3","40.735065","-73.99042","POINT (-73.99042 40.735065)"
"04/30/2026 12:00:00 AM","subway","623","Canal St (6,J,Z,N,Q,R,W)","Manhattan","metrocard","Metrocard - Other","3","0","40.7187","-74.00058","POINT (-74.00058 40.7187)"
"04/30/2026 12:00:00 AM","subway","624","Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)","Manhattan","omny","OMNY - Students","3","0","40.712605","-74.00955","POINT (-74.00955 40.712605)"
"04/30/2026 12:00:00 AM","subway","89","Cleveland St (J)","Brooklyn","omny","OMNY - Full Fare","4","0","40.679947","-73.884636","POINT (-73.884636 40.679947)"
"04/30/2026 12:00:00 AM","subway","175","Hoyt-Schermerhorn Sts (A,C,G)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.688484","-73.985","POINT (-73.985 40.688484)"
"04/30/2026 12:00:00 AM","subway","28","Union St (R)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","40.677315","-73.98311","POINT (-73.98311 40.677315)"
"04/30/2026 12:00:00 AM","subway","290","Classon Av (G)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.688873","-73.96007","POINT (-73.96007 40.688873)"
"04/30/2026 12:00:00 AM","subway","296","Marble Hill-225 St (1)","Manhattan","omny","OMNY - Full Fare","4","0","40.87456","-73.90983","POINT (-73.90983 40.87456)"
"04/30/2026 12:00:00 AM","subway","311","86 St (1)","Manhattan","metrocard","Metrocard - Other","1","0","40.788643","-73.97622","POINT (-73.97622 40.788643)"
"04/30/2026 12:00:00 AM","subway","404","28 St (6)","Manhattan","omny","OMNY - Full Fare","126","0","40.74307","-73.98426","POINT (-73.98426 40.74307)"
"04/30/2026 12:00:00 AM","subway","436","Harlem-148 St (3)","Manhattan","omny","OMNY - Other","1","0","40.82388","-73.93647","POINT (-73.93647 40.82388)"
"04/30/2026 12:00:00 AM","subway","47","Newkirk Plaza (B,Q)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.635082","-73.96279","POINT (-73.96279 40.635082)"
"04/30/2026 12:00:00 AM","subway","606","Court Sq-23 St (7,E,F,G)","Queens","omny","OMNY - Full Fare","99","9","40.747143","-73.94503","POINT (-73.94503 40.747143)"
"04/30/2026 12:00:00 AM","subway","614","59 St-Columbus Circle (1,A,C,B,D)","Manhattan","omny","OMNY - Full Fare","393","16","40.768272","-73.981834","POINT (-73.981834 40.768272)"
"04/30/2026 12:00:00 AM","subway","119","1 Av (L)","Manhattan","omny","OMNY - Fair Fare","14","0","40.730953","-73.98163","POINT (-73.98163 40.730953)"
"04/30/2026 12:00:00 AM","subway","192","Rockaway Blvd (A)","Queens","omny","OMNY - Students","1","1","40.680428","-73.84386","POINT (-73.84386 40.680428)"
"04/30/2026 12:00:00 AM","subway","264","Woodhaven Blvd (M,R)","Queens","omny","OMNY - Other","1","0","40.733105","-73.86923","POINT (-73.86923 40.733105)"
"04/30/2026 12:00:00 AM","subway","346","Sutter Av-Rutland Rd (3)","Brooklyn","omny","OMNY - Other","1","0","40.66472","-73.92261","POINT (-73.92261 40.66472)"
"04/30/2026 12:00:00 AM","subway","379","Mosholu Pkwy (4)","Bronx","omny","OMNY - Full Fare","23","1","40.87975","-73.88466","POINT (-73.88466 40.87975)"
"04/30/2026 12:00:00 AM","subway","442","Eastchester-Dyre Av (5)","Bronx","omny","OMNY - Other","1","0","40.8883","-73.83083","POINT (-73.83083 40.8883)"
"04/30/2026 12:00:00 AM","subway","61","50 St (D)","Brooklyn","omny","OMNY - Full Fare","5","0","40.63626","-73.99479","POINT (-73.99479 40.63626)"
"04/30/2026 12:00:00 AM","subway","628","Fulton St (2,3,4,5,A,C,J,Z)","Manhattan","omny","OMNY - Full Fare","305","2","40.71009","-74.007835","POINT (-74.007835 40.71009)"
"04/30/2026 12:00:00 AM","staten_island_railway","502","Tompkinsville (SIR)","Staten Island","omny","OMNY - Full Fare","4","0","40.636948","-74.07484","POINT (-74.07484 40.636948)"
"04/30/2026 12:00:00 AM","subway","187","Shepherd Av (C)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.67413","-73.88075","POINT (-73.88075 40.67413)"
"04/30/2026 12:00:00 AM","subway","265","Grand Av-Newtown (M,R)","Queens","omny","OMNY - Full Fare","23","6","40.737015","-73.87722","POINT (-73.87722 40.737015)"
"04/30/2026 12:00:00 AM","subway","304","145 St (1)","Manhattan","metrocard","Metrocard - Other","1","0","40.82655","-73.95036","POINT (-73.95036 40.82655)"
"04/30/2026 12:00:00 AM","subway","347","Saratoga Av (3)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.661453","-73.91633","POINT (-73.91633 40.661453)"
"04/30/2026 12:00:00 AM","subway","430","Simpson St (2,5)","Bronx","omny","OMNY - Full Fare","7","0","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"04/30/2026 12:00:00 AM","subway","444","Gun Hill Rd (5)","Bronx","omny","OMNY - Students","1","0","40.869526","-73.84638","POINT (-73.84638 40.869526)"
"04/30/2026 12:00:00 AM","subway","476","86 St (Q)","Manhattan","omny","OMNY - Students","3","0","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"04/30/2026 12:00:00 AM","subway","220","155 St (B,D)","Manhattan","omny","OMNY - Full Fare","2","0","40.830135","-73.93821","POINT (-73.93821 40.830135)"
"04/30/2026 12:00:00 AM","subway","333","Wall St (2,3)","Manhattan","omny","OMNY - Other","2","0","40.70682","-74.0091","POINT (-74.0091 40.70682)"
"04/30/2026 12:00:00 AM","subway","380","Bedford Park Blvd-Lehman College (4)","Bronx","omny","OMNY - Students","1","0","40.873413","-73.89006","POINT (-73.89006 40.873413)"
"04/30/2026 12:00:00 AM","subway","416","Wakefield-241 St (2)","Bronx","omny","OMNY - Students","3","0","40.903126","-73.85062","POINT (-73.85062 40.903126)"
"04/30/2026 12:00:00 AM","subway","606","Court Sq-23 St (7,E,F,G)","Queens","omny","OMNY - Students","1","0","40.747143","-73.94503","POINT (-73.94503 40.747143)"
"04/30/2026 12:00:00 AM","subway","627","Franklin Av (C,S)","Brooklyn","omny","OMNY - Students","1","1","40.68099","-73.95634","POINT (-73.95634 40.68099)"
"04/30/2026 12:00:00 AM","subway","64","71 St (D)","Brooklyn","omny","OMNY - Full Fare","2","0","40.61959","-73.99886","POINT (-73.99886 40.61959)"
"04/30/2026 12:00:00 AM","subway","103","Bowery (J,Z)","Manhattan","omny","OMNY - Students","2","0","40.72028","-73.99391","POINT (-73.99391 40.72028)"
"04/30/2026 12:00:00 AM","subway","108","Middle Village-Metropolitan Av (M)","Queens","omny","OMNY - Full Fare","6","1","40.711395","-73.8896","POINT (-73.8896 40.711395)"
"04/30/2026 12:00:00 AM","subway","256","Parsons Blvd (F)","Queens","omny","OMNY - Seniors & Disability","1","0","40.707565","-73.80333","POINT (-73.80333 40.707565)"
"04/30/2026 12:00:00 AM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","omny","OMNY - Seniors & Disability","9","0","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"04/30/2026 12:00:00 AM","subway","318","34 St-Penn Station (1,2,3)","Manhattan","omny","OMNY - Students","11","0","40.750374","-73.99106","POINT (-73.99106 40.750374)"
"04/30/2026 12:00:00 AM","subway","359","Flatbush Av-Brooklyn College (2,5)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.632835","-73.94764","POINT (-73.94764 40.632835)"
"04/30/2026 12:00:00 AM","subway","386","Mt Eden Av (4)","Bronx","omny","OMNY - Students","2","0","40.844433","-73.91469","POINT (-73.91469 40.844433)"
"04/30/2026 12:00:00 AM","subway","395","103 St (6)","Manhattan","omny","OMNY - Other","2","0","40.7906","-73.94748","POINT (-73.94748 40.7906)"
"04/30/2026 12:00:00 AM","subway","423","Allerton Av (2,5)","Bronx","omny","OMNY - Full Fare","4","0","40.865463","-73.867355","POINT (-73.867355 40.865463)"
"04/30/2026 12:00:00 AM","subway","438","135 St (2,3)","Manhattan","omny","OMNY - Other","12","0","40.814228","-73.94077","POINT (-73.94077 40.814228)"
"04/30/2026 12:00:00 AM","subway","635","Whitehall St-South Ferry (1,R,W)","Manhattan","omny","OMNY - Other","30","2","40.702576","-74.01333","POINT (-74.01333 40.702576)"
"04/30/2026 12:00:00 AM","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","metrocard","Metrocard - Other","1","0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"04/30/2026 12:00:00 AM","subway","156","103 St (C,B)","Manhattan","omny","OMNY - Full Fare","8","0","40.796093","-73.96146","POINT (-73.96146 40.796093)"
"04/30/2026 12:00:00 AM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","omny","OMNY - Full Fare","134","10","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"04/30/2026 12:00:00 AM","subway","284","Nassau Av (G)","Brooklyn","omny","OMNY - Full Fare","58","2","40.724636","-73.95128","POINT (-73.95128 40.724636)"
"04/30/2026 12:00:00 AM","subway","316","50 St (1)","Manhattan","omny","OMNY - Students","3","0","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"04/30/2026 12:00:00 AM","subway","373","E 149 St (6)","Bronx","omny","OMNY - Fair Fare","2","0","40.81212","-73.9041","POINT (-73.9041 40.81212)"
"04/30/2026 12:00:00 AM","subway","610","Grand Central-42 St (4,5,6,7,S)","Manhattan","omny","OMNY - Students","43","2","40.75199","-73.977356","POINT (-73.977356 40.75199)"
"04/30/2026 12:00:00 AM","subway","1","Astoria-Ditmars Blvd (N,W)","Queens","metrocard","Metrocard - Other","5","0","40.775036","-73.91203","POINT (-73.91203 40.775036)"
"04/30/2026 12:00:00 AM","subway","20","City Hall (R,W)","Manhattan","omny","OMNY - Full Fare","7","0","40.713284","-74.00698","POINT (-74.00698 40.713284)"
"04/30/2026 12:00:00 AM","subway","300","191 St (1)","Manhattan","omny","OMNY - Fair Fare","2","0","40.855225","-73.92941","POINT (-73.92941 40.855225)"
"04/30/2026 12:00:00 AM","subway","333","Wall St (2,3)","Manhattan","omny","OMNY - Students","4","0","40.70682","-74.0091","POINT (-74.0091 40.70682)"
"04/30/2026 12:00:00 AM","subway","363","Westchester Sq-E Tremont Av (6)","Bronx","omny","OMNY - Students","1","0","40.839893","-73.84295","POINT (-73.84295 40.839893)"
"04/30/2026 12:00:00 AM","subway","417","Nereid Av (2,5)","Bronx","omny","OMNY - Fair Fare","1","0","40.89838","-73.85438","POINT (-73.85438 40.89838)"
"04/30/2026 12:00:00 AM","subway","430","Simpson St (2,5)","Bronx","omny","OMNY - Seniors & Disability","3","1","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"04/30/2026 12:00:00 AM","subway","65","79 St (D)","Brooklyn","metrocard","Metrocard - Other","1","0","40.613503","-74.00061","POINT (-74.00061 40.613503)"
"04/30/2026 12:00:00 AM","subway","164","34 St-Penn Station (A,C,E)","Manhattan","omny","OMNY - Students","20","0","40.75229","-73.99339","POINT (-73.99339 40.75229)"
"04/30/2026 12:00:00 AM","subway","17","Prince St (R,W)","Manhattan","metrocard","Metrocard - Other","3","0","40.72433","-73.9977","POINT (-73.9977 40.72433)"
"04/30/2026 12:00:00 AM","subway","319","28 St (1)","Manhattan","omny","OMNY - Fair Fare","2","0","40.747215","-73.99336","POINT (-73.99336 40.747215)"
"04/30/2026 12:00:00 AM","subway","341","Eastern Pkwy-Brooklyn Museum (2,3)","Brooklyn","omny","OMNY - Full Fare","8","0","40.671986","-73.96438","POINT (-73.96438 40.671986)"
"04/30/2026 12:00:00 AM","subway","476","86 St (Q)","Manhattan","omny","OMNY - Other","2","0","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"04/30/2026 12:00:00 AM","subway","77","Kings Hwy (N)","Brooklyn","omny","OMNY - Full Fare","5","0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"04/30/2026 12:00:00 AM","subway","1","Astoria-Ditmars Blvd (N,W)","Queens","omny","OMNY - Full Fare","31","0","40.775036","-73.91203","POINT (-73.91203 40.775036)"
"04/30/2026 12:00:00 AM","subway","129","Halsey St (L)","Queens","omny","OMNY - Other","1","0","40.695602","-73.90408","POINT (-73.90408 40.695602)"
"04/30/2026 12:00:00 AM","subway","185","Liberty Av (C)","Brooklyn","omny","OMNY - Full Fare","8","0","40.67454","-73.896545","POINT (-73.896545 40.67454)"
"04/30/2026 12:00:00 AM","subway","204","Beach 67 St (A)","Queens","omny","OMNY - Full Fare","4","1","40.590927","-73.79692","POINT (-73.79692 40.590927)"
"04/30/2026 12:00:00 AM","subway","268","65 St (M,R)","Queens","omny","OMNY - Full Fare","5","0","40.74967","-73.89845","POINT (-73.89845 40.74967)"
"04/30/2026 12:00:00 AM","subway","276","5 Av/53 St (E,F)","Manhattan","omny","OMNY - Other","1","0","40.760166","-73.97523","POINT (-73.97523 40.760166)"
"04/30/2026 12:00:00 AM","subway","299","Dyckman St (1)","Manhattan","omny","OMNY - Fair Fare","1","0","40.86053","-73.92554","POINT (-73.92554 40.86053)"
"04/30/2026 12:00:00 AM","subway","30","Prospect Av (R)","Brooklyn","omny","OMNY - Fair Fare","4","0","40.665413","-73.992874","POINT (-73.992874 40.665413)"
"04/30/2026 12:00:00 AM","subway","44","Church Av (B,Q)","Brooklyn","omny","OMNY - Other","2","0","40.650528","-73.96298","POINT (-73.96298 40.650528)"
"04/30/2026 12:00:00 AM","subway","456","61 St-Woodside (7)","Queens","omny","OMNY - Other","1","0","40.74563","-73.902985","POINT (-73.902985 40.74563)"
"04/30/2026 12:00:00 AM","subway","49","Avenue J (Q)","Brooklyn","omny","OMNY - Students","1","0","40.62504","-73.9608","POINT (-73.9608 40.62504)"
"04/30/2026 12:00:00 AM","subway","623","Canal St (6,J,Z,N,Q,R,W)","Manhattan","omny","OMNY - Fair Fare","4","0","40.7187","-74.00058","POINT (-74.00058 40.7187)"
"04/30/2026 12:00:00 AM","subway","623","Canal St (6,J,Z,N,Q,R,W)","Manhattan","omny","OMNY - Students","5","0","40.7187","-74.00058","POINT (-74.00058 40.7187)"
"04/30/2026 12:00:00 AM","subway","301","181 St (1)","Manhattan","omny","OMNY - Full Fare","21","2","40.849506","-73.93359","POINT (-73.93359 40.849506)"
"04/30/2026 12:00:00 AM","subway","306","125 St (1)","Manhattan","metrocard","Metrocard - Other","2","0","40.815582","-73.958374","POINT (-73.958374 40.815582)"
"04/30/2026 12:00:00 AM","subway","337","Nevins St (2,3,4,5)","Brooklyn","omny","OMNY - Seniors & Disability","2","1","40.688248","-73.98049","POINT (-73.98049 40.688248)"
"04/30/2026 12:00:00 AM","subway","471","34 St-Hudson Yards (7)","Manhattan","omny","OMNY - Students","7","0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"04/30/2026 12:00:00 AM","subway","611","Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)","Manhattan","omny","OMNY - Full Fare","1,616","8","40.755745","-73.98758","POINT (-73.98758 40.755745)"
"04/30/2026 12:00:00 AM","subway","618","14 St/8 Av (A,C,E,L)","Manhattan","omny","OMNY - Seniors & Disability","15","1","40.740334","-74.00214","POINT (-74.00214 40.740334)"
"04/30/2026 12:00:00 AM","subway","629","Metropolitan Av/Lorimer St (G,L)","Brooklyn","omny","OMNY - Fair Fare","4","0","40.71343","-73.95084","POINT (-73.95084 40.71343)"
"04/30/2026 12:00:00 AM","subway","122","Graham Av (L)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.714565","-73.94405","POINT (-73.94405 40.714565)"
"04/30/2026 12:00:00 AM","subway","273","Queens Plaza (E,F,R)","Queens","omny","OMNY - Fair Fare","3","0","40.748974","-73.93724","POINT (-73.93724 40.748974)"
